Z_SCORE_AMOUNT_ANOMALY,GEO_VELOCITY_IMPOSSIBLE_TRAVEL,POISSON_VELOCITY_ANOMALY,CIRCULAR_TIME_ANOMALY,DAILY_VOLUME_SPIKE,TRANSFER_PURPOSE_ANOMALY,GRAPH_DROPPER_NETWORK,GRAPH_CYCLE_DETECTED,SHARED_ATTRIBUTE_ANOMALY,GRAPH_PAGERANK_ANOMALY,GRAPH_FAN_OUT_SMURFING,is_fraud
0.0,0.04163858318435937,1.0,4.628651703754737,32.23,0.0,2.0,0.0,1.0,0.2967015689698235,4.0,0
0.0,0.0406527433891698,1.0,0.04224742016715865,252.19,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,2.5579734402813608,1.0,1.817240801075121,330.10999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.023321146796410532,1.0,4.503709736225579,100.88,0.0,0.0,0.0,1.0,0.0,0.0,0
0.16111591729423053,1.4760769546722674,1.0,2.2931365255380407,405.85,0.0,0.0,0.0,1.0,0.0,0.0,0
0.14894454396122675,0.09600221020959099,1.0,3.012658951163445,14.22,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.053154692999392045,1.0,1.66229902189002,660.02,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9675072701198245,2.8290751669314265,1.0,0.32911155193883074,620.04,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0836242918460446,0.06595932687524782,1.0,0.7688921744966962,577.35,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.3229923797143803,1.0,1.5706833910811038,28.66,30.0,2.0,0.0,1.0,0.3624280310333882,2.0,0
0.0,9.585389096786287,1.0,3.647697183694936,431.94,0.0,0.0,0.0,12.0,0.0,0.0,1
0.0,0.0666563518030954,1.0,1.8237064520836341,39.25,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,6.985113095487356,1.0,1.5686570472323842,43.43,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.06572194145768737,1.0,0.3771091579892157,71.97,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.4431782189164388,1.0,0.0,189.2,0.0,0.0,0.0,1.0,0.0,0.0,0
1.3083923986613617,0.41647904626956983,1.0,3.4787672469417066,779.78,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.04657814556693501,1.0,1.6206949927439527,117.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,6.83199484587229,1.0,1.026277124696495,649.13,0.0,2.0,0.0,1.0,0.5407272020530598,5.0,0
0.2973925175561317,0.10696564568565256,1.0,0.4670046432524737,28.1,0.0,0.0,0.0,1.0,0.0,0.0,0
1.4494514418342188,0.03881460325847815,1.0,0.8711467644156229,21.78,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.11729703479207898,1.0,2.9797420875363354,28.36,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.1325142676021365,1.0,4.426534078926436,167.5,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.2656591171791373,1.0,3.3374228616497494,64.51,30.0,5.0,0.0,1.0,0.7529745799523643,1.0,0
0.0,15.00340634779545,1.0,3.5693085891983984,1095.78,0.0,0.0,0.0,1.0,0.0,0.0,0
1.2763930943510275,1.216830424073505,1.0,1.2363424175626567,124.17999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9000811241726034,2.2776196051839834,1.0,1.5811074498201152,3375.51,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8782578521134826,0.05461094605399156,1.0,0.4800281321140233,4.96,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7022265502622841,1.9674699331267453,1.0,1.7418029377894857,932.62,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.08296990751244142,1.0,0.2625420291716018,310.52,30.0,4.0,0.0,1.0,1.0636858458880305,2.0,0
1.583409230648429,0.07057393715927168,1.0,1.6661855088140947,6.5,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.21587538141273735,1.0,3.118617120573406,51.45,0.0,6.0,0.0,1.0,0.8671359088455798,9.0,0
1.0712785601798402,5.242293868314368,1.0,0.8191990486117986,125.11,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,28.04661557303606,1.0,1.7250809965195688,965.67,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5890862336500473,1.1319157309545986,1.0,0.5411494036279049,883.84,0.0,0.0,0.0,1.0,0.0,0.0,0
0.1994929787310284,0.003387567090135675,1.0,0.7227664912404135,1606.74,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.46979266308302553,1.0,1.3399362758026474,90.58,30.0,3.0,1.0,1.0,0.7986991594244398,4.0,0
0.0,16.052427452800945,1.0,0.3822372194787725,776.53,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.010517012791231848,1.0,2.3572956857615384,344.9,0.0,0.0,0.0,1.0,0.0,0.0,0
3.1662106925091944,55.66853701383981,1.0,0.5953290721293255,897.4200000000001,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.4559706997629749,1.0,1.8674767098931564,3.93,0.0,0.0,0.0,12.0,0.0,0.0,1
1.0087216177724236,1.278449792067241,1.0,0.45994365597261766,928.7199999999999,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.18892808933062968,1.0,5.814139829650486,290.06,0.0,1.0,1.0,1.0,0.23407731973960227,6.0,0
0.0,18.6185202150561,1.0,0.36215929119613977,10.84,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.1338892875496764,1.0,2.185515189775698,301.96,0.0,4.0,0.0,1.0,0.5838577554678436,4.0,0
0.9670562017907589,0.7540067530280514,1.0,4.3064609877354405,58.18,0.0,0.0,0.0,1.0,0.0,0.0,0
11.164894227023124,2.496258797091765,1.0,1.002468818268052,1497.84,0.0,0.0,0.0,1.0,0.0,0.0,0
0.09549746908798644,1.1217708989790385,1.0,0.4752624303767173,14.13,0.0,0.0,0.0,1.0,0.0,0.0,0
3.4139724057127117,0.5944434126254701,1.0,3.6536476602653876,292.3,0.0,0.0,0.0,12.0,0.0,0.0,1
0.0,0.5933435173287703,1.0,3.8369809935987194,593.48,30.0,14.0,1.0,12.0,2.292986407449468,9.0,1
0.0,0.05604956708444742,1.0,0.5060755062381745,22.82,0.0,0.0,0.0,1.0,0.0,0.0,0
1.1130756119124945,2.482854361053109,1.0,1.3506869519348563,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,5.594333152599107,1.0,1.5157880619790904,1674.67,0.0,0.0,0.0,1.0,0.0,0.0,0
2.5904758883099963,0.01487767959684746,1.0,2.6140842400706705,13.98,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.6065741762510368,1.0,2.5888627750738062,409.12,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.18990964004530744,1.0,0.0,1.69,25.0,10.0,0.0,12.0,1.9438394189414565,10.0,1
1.0325035162859972,0.10196716483660559,1.0,1.7169131252680776,522.49,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,9.377957486623398,1.0,6.347697183694945,524.26,0.0,8.0,0.0,12.0,1.6491151075245087,3.0,1
0.0,0.012490310479872042,1.0,3.0545935766468797,161.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3.364548810304039,0.1433799437261442,1.0,2.1829844489976087,4.09,0.0,0.0,0.0,1.0,0.0,0.0,0
2.8263195478862846,19.33935331925052,1.0,1.9444408204091914,513.95,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0426989863659577,1.0,3.39641035299786,122.31,30.0,4.0,1.0,1.0,1.2548134285805481,2.0,0
0.32648747070490947,1.953101954329347,1.0,0.5822277034434136,354.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,302.4500580059891,1.0,1.9058764644129826,38.39,55.0,5.0,0.0,1.0,1.5316432938419355,4.0,0
0.0,0.16831292000579526,1.0,9.768968063241958,233.73,55.0,8.0,1.0,12.0,1.2178432372945986,9.0,1
0.0,3.83475169306333,1.0,0.8542831102441332,165.51999999999998,0.0,6.0,0.0,1.0,1.0844716179501546,5.0,0
0.0,0.019118968058719855,1.0,1.9494566381709026,561.83,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.1892035395907062,1.0,0.0,690.05,25.0,9.0,0.0,12.0,0.9282040645443514,10.0,1
0.0,9.316972759769444,1.0,7.164363850361605,899.45,0.0,7.0,0.0,12.0,0.709713388909864,4.0,1
0.0,0.04636872771262341,1.0,3.5282305258734055,2249.08,0.0,0.0,0.0,1.0,0.0,0.0,0
0.48616748939936394,0.09343273034098827,1.0,2.5448695816845177,234.08,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.01820811132073869,1.0,1.6991827400464585,161.7,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.8411900525450811,1.0,4.078766079707047,357.58,0.0,7.0,0.0,1.0,0.79943650454088,5.0,0
0.0,0.17093680846159914,1.0,3.738390855695123,22.96,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,9.292308371259134,1.0,7.497697183694937,163.18,0.0,0.0,0.0,12.0,0.0,0.0,1
0.0,0.5145612103391459,1.0,0.10863347560975402,77.15,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.16445350236110476,1.0,0.9622726672555796,8.92,30.0,3.0,0.0,1.0,0.8636746299470064,4.0,0
0.7307133595367779,1.7469755534624412,1.0,2.91577369438528,725.36,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.7866745751844549,1.0,1.5416605517667588,28.040000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.03160736471751618,1.0,1.1507969591406098,3343.34,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.39633754655738834,1.0,10.653279536559774,2.62,0.0,0.0,0.0,12.0,0.0,0.0,1
0.0,0.12136066655058002,1.0,0.4954201716198341,30.28,0.0,3.0,0.0,1.0,0.6070878739152682,9.0,0
0.0,0.032932149336857314,1.0,1.526877439522096,67.72,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.04071460957258932,1.0,2.3690420415103954,96.23,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,17.4645367089502,1.0,1.1999879908548983,3426.7200000000003,30.0,5.0,0.0,1.0,1.2308084466871512,2.0,0
0.0,0.16716143832379332,1.0,11.135634729908624,139.54,0.0,7.0,0.0,12.0,0.709713388909864,9.0,1
0.0,3.952744812113548,1.0,0.6522327416613727,387.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.16234849583732075,1.0,2.043427743165121,258.56,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8782442273793104,0.28473153263219503,1.0,1.983866105014902,585.57,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5703755201801032,0.14437888814212635,1.0,3.28350983078106,232.54000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0
0.48486803987260324,3.9259203613843128,1.0,3.6460332012469863,45.730000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0
2.155149623976179,1444.380079934187,1.0,0.27864973824393824,704.2,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.06985726342048511,1.0,0.24366594959606394,96.24,30.0,5.0,1.0,1.0,0.7205141472078705,6.0,0
0.0,0.40761551940931895,1.0,0.5275164230068128,15.64,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.716470488166963,1.0,0.06852205049631273,237.24,30.0,5.0,0.0,1.0,0.7982443590233745,3.0,0
0.0,0.07630317012857363,1.0,1.210416633615529,36.11,0.0,4.0,0.0,1.0,1.3540914735455414,5.0,0
0.0,0.2241201343569121,1.0,1.0102135147578561,90.46,55.0,1.0,1.0,1.0,0.23407731973960227,1.0,0
0.0,14.790417050534808,1.0,0.033579720309147784,175.55,0.0,0.0,0.0,1.0,0.0,0.0,0
0.6686910677545869,0.11115986018105005,1.0,0.5242893615152323,7.66,0.0,0.0,0.0,1.0,0.0,0.0,0
2.358023082352208,0.10257499009857714,1.0,2.077545438343997,394.34,0.0,0.0,0.0,1.0,0.0,0.0,0
2.0786105118335008,9.304312537567473,1.0,0.6871237989646828,188.67,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,5.343300595885722,1.0,0.6824451404623967,383.65000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0
0.17902079939419122,4.530641373723059,1.0,0.921550645500171,844.76,0.0,0.0,0.0,1.0,0.0,0.0,0
3.3487933884003027,0.5702274831101746,1.0,7.853647660265392,352.29,0.0,0.0,0.0,12.0,0.0,0.0,1
0.18499207638913023,0.3552709505361505,1.0,6.6951494680351455,408.33000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7422202631347683,0.24672163601217537,1.0,2.5952486297791673,1457.059675918368,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.38992980686031214,1.0,11.646720463440227,1003.94,0.0,14.0,0.0,12.0,2.292986407449468,9.0,1
1.1500131902472261,1.2052182896146557,1.0,0.40713174905862626,110.66,0.0,0.0,0.0,1.0,0.0,0.0,0
1.656846816278387,0.8128812687710165,1.0,2.323050081207635,76.97,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.1865335719904841,1.0,2.4806661985794634,3.04,55.0,11.0,1.0,12.0,1.427142460821839,5.0,1
2.250075115193051,0.3086598499260035,1.0,1.6105243333173895,720.81,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3141637231135108,0.33012341561101827,1.0,1.9731451619307716,47.09,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.5153642179642648,1.0,2.8782286010439133,1623.26,0.0,0.0,0.0,1.0,0.0,0.0,0
0.1427296697721885,0.7000632902244943,1.0,1.7739003213288058,5297.65,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0824840621297416,1.0,0.6968841959701371,22.47,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.18600183432802544,1.0,2.1473328652461268,458.76,55.0,15.0,0.0,12.0,2.327772907362664,6.0,1
0.0,0.4064759155281879,1.0,3.4658566234401773,1334.89,0.0,0.0,0.0,12.0,0.0,0.0,1
0.0,0.018156299661023476,1.0,1.11070797339524,248.45,55.0,1.0,0.0,1.0,0.23407731973960227,3.0,0
0.0,0.045621989414692275,1.0,1.382624243845841,2596.64,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.011251921754666338,1.0,0.29759704784730323,10199.44,0.0,0.0,0.0,1.0,0.0,0.0,0
2.38874849071009,2.039880469403692,1.0,0.7193105066710774,1759.75,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.08811481797560126,1.0,0.30966988028552306,63.949999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,6.378415300915139,1.0,0.7746455891926227,2600.77,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0818804461625863,1.5022803698296128,1.0,2.0692081680832355,102.39999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.04381981516504837,1.0,0.1446645593394265,2350.33,0.0,2.0,0.0,1.0,0.7925383865101695,5.0,0
2.5052941325212865,0.6268608785200296,1.0,3.3294262095358844,94.67,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.09240409954110779,1.0,3.149703814332505,11.2,30.0,2.0,0.0,1.0,0.23407731973960227,3.0,0
0.0,0.10179917974179838,1.0,0.1720121422722122,246.09,0.0,3.0,0.0,1.0,0.5407272020530598,3.0,0
1.3165632198706074,0.17506675700746016,1.0,1.340326383546406,39.44,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.25743279282196746,1.0,9.1249713517971,69.47,55.0,8.0,0.0,12.0,0.9169322682899954,8.0,1
0.0,0.656586383360998,1.0,2.5618115389047347,4.95,0.0,0.0,0.0,12.0,0.0,0.0,1
0.0,0.01590592648702982,1.0,1.765906626018842,18.22,0.0,4.0,0.0,1.0,0.5163446711023654,3.0,0
1.7444290350343397,0.02404883201894886,1.0,0.029015982430406522,12.33,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3760577180779381,0.2626478914359236,1.0,0.28857406056991886,10.7,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,4.085416852373794,1.0,0.7512548340926598,73.97,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.07697331988533848,1.0,0.6253601766179421,482.68,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8999666305317424,0.13465625494224773,1.0,2.024216243031551,10.68,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3721570637547692,0.43284180781721726,1.0,0.041393358158451105,608.21,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,24683.252700522666,1.0,0.03990116567354854,806.22,0.0,0.0,0.0,1.0,0.0,0.0,0
0.31532186040541044,0.04730540917591745,1.0,0.4367497955690294,5.6,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,6472.581673958745,1.0,0.16662495385824294,33.86,30.0,4.0,1.0,1.0,0.8046819475484712,2.0,0
0.0,0.34138674249104434,1.0,11.79769718369494,85.62,0.0,0.0,0.0,12.0,0.0,0.0,1
0.0,0.10467153395112483,1.0,1.5429032064182753,138.9,0.0,5.0,0.0,1.0,0.9320428636869043,3.0,0
1.3585917419677025,43.95661182190171,1.0,0.12184614396489023,813.49,0.0,0.0,0.0,1.0,0.0,0.0,0
0.835981077980418,0.026651808960361387,1.0,0.952428413680362,8.33,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,14.593609451459178,1.0,0.4306661985794616,922.85,55.0,9.0,1.0,12.0,0.8383151778040093,7.0,1
0.0,0.0021506262205674065,1.0,0.5819912139376167,4.62,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.1306541425291821,1.0,0.3207754673383942,14.51,0.0,0.0,0.0,1.0,0.0,0.0,0
1.1089340673393857,188.88439482543967,1.0,0.28566355603354254,19.37,0.0,0.0,0.0,1.0,0.0,0.0,0
1.32087135158946,0.1393214160099509,1.0,0.4537996211352577,12.04,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.021624588078968342,1.0,2.1021802255624986,42.84,55.0,4.0,0.0,1.0,1.3670849602570798,8.0,0
0.0,14.132913638806812,1.0,1.0012922439651077,999.94,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.22313325991308036,1.0,0.6118200450990544,684.91,0.0,0.0,0.0,1.0,0.0,0.0,0
1.9511944066921036,20.46962374915345,1.0,0.5758920167489366,328.34000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0
2.56433015020095,63.36367640124015,1.0,0.6092261590487145,331.81000000000006,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.020709563920232883,1.0,4.364922846364102,57.15,30.0,2.0,0.0,1.0,0.4048773152181481,7.0,0
0.11909435652508141,0.0630781270373781,1.0,0.033875868233185315,6.82,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,612.271475796183,1.0,0.7216156134067835,2715.79,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.16614710495735338,1.0,3.1513629660149087,204.39,0.0,0.0,0.0,1.0,0.0,0.0,0
1.3793240406071328,2.5075831317546635,1.0,1.0775291573781969,253.69,0.0,0.0,0.0,1.0,0.0,0.0,0
0.6184323393721051,2.6001184856044057,1.0,2.3156166297616827,721.3,0.0,0.0,0.0,1.0,0.0,0.0,0
1.7762312872223018,0.08568458772985654,1.0,3.3380570154907616,9.47,0.0,0.0,0.0,1.0,0.0,0.0,0
0.2685475156412242,0.16269589825094663,1.0,1.2955911704850438,408.77,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.03726922664921614,1.0,1.0568401018326483,1584.53,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,10.837284358160215,1.0,0.9511914751515442,440.29999999999995,0.0,2.0,0.0,1.0,0.6944410957349164,6.0,0
0.0,2.3796171027894215,1.0,0.650087155846824,20.21,30.0,1.0,0.0,1.0,0.2273912257846928,5.0,0
0.0,0.05651634435321174,1.0,0.027463589048952273,28.32,30.0,5.0,0.0,1.0,2.030700682298171,6.0,0
1.9914969577432697,63.724709808731795,1.0,0.024414984609167776,711.58,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.6392636787787078,1.0,4.6284782055714,1027.89,95.0,10.0,0.0,12.0,0.8383151778040093,7.0,1
0.0,0.04536432398836706,1.0,1.391363815114551,7.76,30.0,5.0,1.0,1.0,0.4150059514112625,3.0,0
0.0,1.8653804737782944,1.0,5.982786019118902,781.64,55.0,15.0,0.0,13.0,2.3793610482948573,5.0,1
0.0,377.12347511454755,1.0,0.811759600063731,2909.8,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,8.721061146990722,1.0,0.11350810524552933,450.5799999999999,0.0,1.0,1.0,1.0,0.2273912257846928,7.0,0
0.0,4.642196226398819,1.0,0.0,292.78,0.0,9.0,0.0,13.0,1.176766552127674,11.0,1
0.7882887738311716,0.07797357349347865,1.0,2.7785578677063487,4.49,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.3047871298325343,1.0,0.5394977586738606,31.09,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.04795917264967504,1.0,2.5420581680407577,245.1,0.0,5.0,0.0,1.0,1.2011937927733494,9.0,0
1.910412549872736,1.456863057012547,1.0,2.318292699854005,11.879999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.053828884547697006,1.0,4.726341201366078,75.58,0.0,4.0,0.0,1.0,0.4121532045193703,5.0,0
1.214973222105382,14.255201109349326,1.0,2.386000468087205,4.89,0.0,0.0,0.0,13.0,0.0,0.0,1
0.6294513648395197,0.2190624240756367,1.0,1.7647155584627814,1022.77,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.03027472608139543,1.0,1.7258768969489422,27.13,30.0,4.0,1.0,1.0,1.6199604331342878,4.0,0
0.0,0.33319857827389504,1.0,9.002302816305061,4.16,0.0,0.0,0.0,13.0,0.0,0.0,1
0.0,0.06406355737021882,1.0,5.420855362232161,19.89,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,3.602528098923527,1.0,3.6955052448212347,321.39,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,28.47452242934193,1.0,2.7240948519056287,8.92,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.9842080802266238,1.0,3.7039111970828253,726.3199999999999,30.0,3.0,1.0,1.0,0.9330802882855616,2.0,0
0.44330581383421575,0.10327517394590481,1.0,1.8010524848138756,9.56,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.160676673461041,1.0,0.3089388109067208,255.70999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.03140449533934822,1.0,2.1212543842773752,395.86,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.2537910529687009,1.0,4.096923211808369,36.56,30.0,2.0,0.0,1.0,1.0514013022491842,2.0,0
1.5615436642735971,9.112511258029599,1.0,0.02775176036197755,263.57,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.05260780222636248,1.0,0.9715578642994405,266.58,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0511022897071953,0.03831440286036242,1.0,1.2854800421968664,14.97,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.025397876620756578,1.0,2.5928461091597694,11.59,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.1441514111204263,1.0,3.2015455497012435,73.65,55.0,3.0,0.0,1.0,1.4549671348684825,5.0,0
0.0,0.6085759145756384,1.0,8.5784782055714,1004.51,0.0,0.0,0.0,13.0,0.0,0.0,1
0.0,0.05745747112759312,1.0,1.1273777648420626,21.98,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0059112692418371,1.0,0.43478297273690736,26.72,0.0,4.0,0.0,1.0,0.28712486342222565,5.0,0
0.0,7.563929710660853,1.0,0.29559820834126344,3209.5499999999997,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,2.783916188367731,1.0,3.8372149665363198,4.97,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.43930487070926716,1.0,1.5290692744185623,78.22,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.04701466993473112,1.0,3.0547308317185022,249.54,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.06951376408380354,1.0,3.114365270091376,402.25,0.0,0.0,0.0,13.0,0.0,0.0,1
0.39094306392880507,0.30578586909738553,1.0,2.8248189933289987,11.4,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,26.97063458637485,1.0,11.232523290106846,2.24,0.0,0.0,0.0,13.0,0.0,0.0,1
1.9858839167306506,0.16795930863835956,1.0,3.1515876475849183,2824.36,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,38.059721680398404,1.0,2.6021617379278754,259.36,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.20970425349104974,1.0,1.4689721901711137,7.56,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.3253940001320641,1.0,5.80230281630506,5.46,0.0,0.0,0.0,13.0,0.0,0.0,1
0.18645829872593386,0.04974548181457477,1.0,0.08355947599500377,9.8,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.503230402999066,1.0,0.1788694280207741,3258.2999999999997,30.0,5.0,0.0,1.0,1.5531752778394898,6.0,0
0.0,0.7038147656116479,1.0,2.4172725675966986,524.25,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.029086399335718258,1.0,1.175494968379036,110.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.03640614912587444,0.271862239710125,1.0,0.8826867142221502,22.92,0.0,0.0,0.0,1.0,0.0,0.0,0
5.91412437739983,0.13509897506290952,1.0,3.281401330929186,8.45,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.08726764242138803,1.0,2.3708361239084126,139.31,0.0,2.0,1.0,1.0,0.2511932314944538,6.0,0
0.0,0.9890989347749811,1.0,1.5456027761125288,36.71,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.06930976588653985,1.0,2.497698603424709,329.07,55.0,10.0,0.0,13.0,1.9560402847783223,9.0,1
0.0,0.04992106155809895,1.0,0.16569857533632912,18.89,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.9863922865351072,1.0,2.457200957031639,1037.69,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1657.19121645506,1.0,0.14128562736837033,40.47,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.030799674597283874,1.0,2.6451844931390016,32.32,0.0,9.0,1.0,1.0,1.5035959925764426,2.0,1
2.0309104380311735,7.351921416853449,1.0,0.8055140505411512,17.01,0.0,0.0,0.0,1.0,0.0,0.0,0
9.488845394146463,2.383696935605115,1.0,0.4420158667362136,1477.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.1317092384755572,183.98682124348855,1.0,0.7578597012834057,19.61,0.0,0.0,0.0,1.0,0.0,0.0,0
0.08998142129956616,5.835004938726198,1.0,0.03569105742658972,380.82,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,363.5902897403474,1.0,1.762342333646782,55.48,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.24682349585069632,1.0,1.2583046851304347,293.15,0.0,0.0,0.0,13.0,0.0,0.0,1
0.0,3.2691393832502618,1.0,0.06729807818558288,26.33,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.044807514579672546,1.0,1.3798959504769603,503.1,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.245423003231594,1.0,1.2901955285514286,17.41,30.0,4.0,0.0,1.0,0.7234592309091806,4.0,0
0.4405962937217212,0.13103225556737322,1.0,0.4471951041368005,487.47,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.32357981255175944,1.0,1.4712404206607261,29.19,0.0,0.0,0.0,1.0,0.0,0.0,0
